 Isl_id, Source_id, Wave_id, RA, E_RA, DEC, E_DEC, Total_flux, E_Total_flux, Peak_flux, E_Peak_flux, Xposn, E_Xposn, Yposn, E_Yposn, Maj, E_Maj, Min, E_Min, PA, E_PA, Maj_img_plane, E_Maj_img_plane, Min_img_plane, E_Min_img_plane, PA_img_plane, E_PA_img_plane, DC_Maj, E_DC_Maj, DC_Min, E_DC_Min, DC_PA, E_DC_PA, DC_Maj_img_plane, E_DC_Maj_img_plane, DC_Min_img_plane, E_DC_Min_img_plane, DC_PA_img_plane, E_DC_PA_img_plane, Isl_Total_flux, E_Isl_Total_flux, Isl_rms, Isl_mean, Resid_Isl_rms, Resid_Isl_mean, S_Code,Pbcorr_Sep(arcmin), Total_Flux,RA_SPIDX,DEC_SPIDX,sep_arcsecods,Total_flux_NVSS,E_Total_flux_NVSS,Total_flux_TGSS,E_Total_flux_TGSS,Spidx,E_Spidx,Sr.no,Spectral_index,E_Spectral_index
22,19,0,287.53853585184214,0.0001000919471,-2.17902784728784,7.439488835e-05,0.05764304499746,0.00516098955923,0.03325966190517,0.00201612364078,1795.230204491766,0.36032890769939,2637.433356712236,0.26782153669273,0.00372967746989,0.00025215705821,0.00276972410896,0.00015053425,63.69893722951197,9.81128657633752,0.00372966317952,0.00025215705751,0.00276971793779,0.00015053333826,63.70638569784001,9.81873504466555,0.00214240703409,0.00025215705821,0.00191927393981,0.00015053425,96.29919447256056,9.81128657633752,0.00214239414068,0.00025215705751,0.00191927386073,0.00015053333826,96.3066429408886,9.81873504466555,0.05471410362261,0.00271374290278,0.00188713974785,-0.00014172053488,0.00132196897175,-3.72065806e-05, S   ,11.9674381709655,0.05474250131363762,287.5384027511154,-2.180139349765807,4.029954202518522,0.009570430032908916,0.0007770978263579309,0.17864783108234406,0.011277562938630581,-1.299990177154541,0.04412019997835159,6.0,-1.298575993681479,0.04972800157665901
24,22,0,287.43383738508896,6.087657387e-05,-1.89328561908265,4.205279927e-05,0.04479207174114,0.00328767219103,0.04261612755957,0.00178461255386,2171.8127189686934,0.21915538871571,3666.135685100036,0.15138765754949,0.0031021258352,0.00016016127823,0.00201953469631,6.859510472e-05,60.42742520999326,4.77359228981214,0.00310212276823,0.00016015885448,0.00201950186064,6.859495965e-05,60.43043853624806,4.77660561606694,0.00062923842076,0.00016016127823,0.0,6.859510472e-05,139.46869548958858,4.77359228981214,0.00062922947885,0.00016015885448,0.0,6.859495965e-05,139.4717088158434,4.77660561606694,0.0537644385052,0.00423306610617,0.0018248166889,1.640698611e-05,0.00033474343945,4.95053973e-06, C   ,20.190730837726868,0.038621159356095676,287.4338267705598,-1.8941396242167114,3.0746560843688946,0.01663891226053238,0.0008318900945596397,0.1466209441423416,0.011696795001626015,-0.964255690574646,0.0424991212785244,8.0,-0.9341273080862094,0.2360938473184427
25,23,0,287.3870480855395,3.91130019e-05,-2.3040826337034,2.833492867e-05,0.06104618880518,0.00285779993261,0.05855894510507,0.00154808722452,2340.204111798127,0.14080676473744,2187.2804746199977,0.10200562599508,0.0031709578383,0.00010611566009,0.00195952832414,4.092294663e-05,57.43222645438919,2.73586261096779,0.00317095441656,0.00010611553239,0.00195952759815,4.092293654e-05,57.43401230799736,2.73764846457597,0.00075935280312,0.00010611566009,9.9122287e-05,4.092294663e-05,29.46350295487318,2.73586261096779,0.00075935170448,0.00010611553239,9.912228671e-05,4.092293654e-05,29.46528880848136,2.73764846457597,0.05710786485958,0.00222970891941,0.0015999203315,-0.00015182830975,0.00079487182666,-0.00011863768304, S   ,5.853022642624071,0.060299571980003366,287.38713036911713,-2.304997479984585,3.306717669002417,0.02094966545701027,0.0008028887095861137,0.17320957779884338,0.012004422955214977,-0.9364109635353088,0.03507830947637558,9.0,-0.9166268231685489,0.17447610201102248
34,32,0,287.21019181139263,0.00017519693171,-1.9825229003383,9.289338988e-05,0.01967059780109,0.00329451207766,0.01611698252282,0.00160926521077,2976.4715896406838,0.63070727346055,3344.8741250955054,0.3344133951733,0.00347594871548,0.00043638689725,0.00209286559259,0.00016619990519,69.36568754007757,10.09862482977501,0.00347592612145,0.00043638260063,0.00209285605503,0.00016619970387,69.36110636390413,10.09404365360155,0.00173735755373,0.00043638689725,0.00036804241417,0.00016619990519,90.72353411538624,10.09862482977501,0.00173735312293,0.00043638260063,0.00036803928331,0.00016619970387,90.71895293921278,10.09404365360155,0.01855312321511,0.00177967108212,0.00161719159223,0.00049737124937,0.0002656111028,0.00049928692169, S   ,16.166188981426615,0.01789549446061023,287.2102939193172,-1.9834755839316731,3.4492801550481453,0.006362376268953085,0.0009748816955834627,0.11127004027366638,0.010623285546898842,-1.2689146995544434,0.08069207519292831,14.0,-1.2125684958255378,0.3107669728703636
45,44,0,286.78085070371304,0.00044014834136,-2.19318234670345,0.00013506655866,0.1137096730752,0.00828019240929,0.01418771316637,0.00091794203255,4520.871553072571,1.58445808077384,2586.140491599312,0.48623923884906,0.01372479799135,0.0010678295064,0.00348077544666,0.00018727756903,75.86676479045397,4.68060246802629,0.01372416522275,0.00106782872194,0.00348076854684,0.00018726870161,75.84526802054378,4.6591056981161,0.01338762366561,0.0010678295064,0.00281928177894,0.00018727756903,76.39519169261304,4.68060246802629,0.01338700413368,0.00106782872194,0.00281927667704,0.00018726870161,76.37369492270285,4.6591056981161,0.20291625272624,0.00485710228475,0.0012696305057,-0.00015462200099,0.00084315845743,-0.00010921758076, M   ,33.712317121562506,0.07448277444568119,286.7823771444866,-2.1929614719093875,5.548433282539383,0.06843114644289017,0.0009194494341500103,0.6798279881477356,0.012373905628919601,-1.0184993743896484,0.009694507345557213,20.0,-0.9366930317780007,0.5353122118557342
